Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-oh6h,Randomise questionnaire elements?,Question Key,Response
1,1607103667203,04/12/2020 17:41:07,1607103666277,1,04/12/2020 18:41:06,27169,8,questionnaire-n1sw,,8340659,BLIND,2542911,,complete,fgczck,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x1080,,welcome 2nd task,3,Menta-first,No,BEGIN QUESTIONNAIRE,
2,1607103669112,04/12/2020 17:41:09,1607103668175,1,04/12/2020 18:41:08,27169,8,questionnaire-n1sw,,8340659,BLIND,2542911,,complete,fgczck,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x1080,,welcome 2nd task,3,Menta-first,No,END QUESTIONNAIRE,1898
1,1607107961914,04/12/2020 18:52:41,1607107960610,0,04/12/2020 18:52:40,27169,8,questionnaire-n1sw,,8343009,BLIND,2543632,,complete,agxbje,,computer,Desktop or Laptop,Chromium OS 13421.102.0,Chrome 86.0.4240.199,1366x768,1366x617,,welcome 2nd task,3,Menta-first,No,BEGIN QUESTIONNAIRE,
2,1607107998959,04/12/2020 18:53:18,1607107997634,0,04/12/2020 18:53:17,27169,8,questionnaire-n1sw,,8343009,BLIND,2543632,,complete,agxbje,,computer,Desktop or Laptop,Chromium OS 13421.102.0,Chrome 86.0.4240.199,1366x768,1366x617,,welcome 2nd task,3,Menta-first,No,END QUESTIONNAIRE,37025
1,1607171016012,05/12/2020 12:23:36,1607171013055,0,05/12/2020 12:23:33,27169,8,questionnaire-n1sw,,8351336,BLIND,2546100,,complete,qkkfxz,,computer,Desktop or Laptop,Chromium OS 13421.102.0,Chrome 86.0.4240.199,1536x864,1536x714,,welcome 2nd task,3,Menta-first,No,BEGIN QUESTIONNAIRE,
2,1607171019811,05/12/2020 12:23:39,1607171016911,0,05/12/2020 12:23:36,27169,8,questionnaire-n1sw,,8351336,BLIND,2546100,,complete,qkkfxz,,computer,Desktop or Laptop,Chromium OS 13421.102.0,Chrome 86.0.4240.199,1536x864,1536x714,,welcome 2nd task,3,Menta-first,No,END QUESTIONNAIRE,3856
1,1607179578991,05/12/2020 14:46:18,1607179579888,0,05/12/2020 14:46:19,27169,8,questionnaire-n1sw,,8352987,BLIND,2546547,,complete,hvznht,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1500x1000,1263x838,,welcome 2nd task,3,Menta-first,No,BEGIN QUESTIONNAIRE,
2,1607179581522,05/12/2020 14:46:21,1607179582501,0,05/12/2020 14:46:22,27169,8,questionnaire-n1sw,,8352987,BLIND,2546547,,complete,hvznht,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1500x1000,1263x838,,welcome 2nd task,3,Menta-first,No,END QUESTIONNAIRE,2613
1,1607188795639,05/12/2020 17:19:55,1607188796299,0,05/12/2020 17:19:56,27169,8,questionnaire-n1sw,,8354963,BLIND,2547172,,complete,ogwrst,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1366x768,1366x657,,welcome 2nd task,3,Menta-first,No,BEGIN QUESTIONNAIRE,
2,1607188798890,05/12/2020 17:19:58,1607188799817,0,05/12/2020 17:19:59,27169,8,questionnaire-n1sw,,8354963,BLIND,2547172,,complete,ogwrst,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1366x768,1366x657,,welcome 2nd task,3,Menta-first,No,END QUESTIONNAIRE,3518
