Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-oh6h,Randomise questionnaire elements?,Question Key,Response
1,1607705738184,11/12/2020 16:55:38,1607705738031,0,11/12/2020 16:55:38,27169,8,questionnaire-er13,,8580424,BLIND,2607716,,complete,pgqbmm,,computer,Desktop or Laptop,Windows 10,Firefox 83.0,1920x1080,1920x938,,Information sheet,4,Meta-first,No,BEGIN QUESTIONNAIRE,
2,1607705890395,11/12/2020 16:58:10,1607705890280,0,11/12/2020 16:58:10,27169,8,questionnaire-er13,,8580424,BLIND,2607716,,complete,pgqbmm,,computer,Desktop or Laptop,Windows 10,Firefox 83.0,1920x1080,1903x938,,Information sheet,4,Meta-first,No,ID,7281242020D
3,1607705890505,11/12/2020 16:58:10,1607705890285,0,11/12/2020 16:58:10,27169,8,questionnaire-er13,,8580424,BLIND,2607716,,complete,pgqbmm,,computer,Desktop or Laptop,Windows 10,Firefox 83.0,1920x1080,1903x938,,Information sheet,4,Meta-first,No,END QUESTIONNAIRE,152254
1,1608044158807,15/12/2020 14:55:58,1608044158629,0,15/12/2020 14:55:58,27169,8,questionnaire-er13,,8650731,BLIND,2629156,,complete,cqyhhl,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1600x900,1600x789,,Information sheet,4,Meta-first,No,BEGIN QUESTIONNAIRE,
2,1608044214493,15/12/2020 14:56:54,1608044214388,0,15/12/2020 14:56:54,27169,8,questionnaire-er13,,8650731,BLIND,2629156,,complete,cqyhhl,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1600x900,1583x789,,Information sheet,4,Meta-first,No,ID,8691272020E
3,1608044214573,15/12/2020 14:56:54,1608044214389,0,15/12/2020 14:56:54,27169,8,questionnaire-er13,,8650731,BLIND,2629156,,complete,cqyhhl,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1600x900,1583x789,,Information sheet,4,Meta-first,No,END QUESTIONNAIRE,55760
1,1609770500465,04/01/2021 14:28:20,1609770499572,0,04/01/2021 14:28:19,27169,8,questionnaire-er13,,8901290,BLIND,2706111,,complete,fjlzyd,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1600x900,1600x757,,Information sheet,4,Meta-first,No,BEGIN QUESTIONNAIRE,
2,1609771232595,04/01/2021 14:40:32,1609771231708,0,04/01/2021 14:40:31,27169,8,questionnaire-er13,,8901290,BLIND,2706111,,complete,fjlzyd,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1600x900,1583x757,,Information sheet,4,Meta-first,No,ID,2100132021S
3,1609771232688,04/01/2021 14:40:32,1609771231710,0,04/01/2021 14:40:31,27169,8,questionnaire-er13,,8901290,BLIND,2706111,,complete,fjlzyd,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.88,1600x900,1583x757,,Information sheet,4,Meta-first,No,END QUESTIONNAIRE,732138
1,1607101782138,04/12/2020 17:09:42,1607101781220,1,04/12/2020 18:09:41,27169,8,questionnaire-er13,,8339946,BLIND,2542911,,complete,fgczck,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x969,,Information sheet,4,Menta-first,No,BEGIN QUESTIONNAIRE,
2,1607102439882,04/12/2020 17:20:39,1607102438860,1,04/12/2020 18:20:38,27169,8,questionnaire-er13,,8339946,BLIND,2542911,,complete,fgczck,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1903x969,,Information sheet,4,Menta-first,No,ID,691242020D
3,1607102439981,04/12/2020 17:20:39,1607102438862,1,04/12/2020 18:20:38,27169,8,questionnaire-er13,,8339946,BLIND,2542911,,complete,fgczck,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1903x969,,Information sheet,4,Menta-first,No,END QUESTIONNAIRE,657642
1,1607102994529,04/12/2020 17:29:54,1607102994252,0,04/12/2020 17:29:54,27169,8,questionnaire-er13,,8340402,BLIND,2543049,,complete,yrmfwg,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1600x900,1389x752,,Information sheet,4,Meta-first,No,BEGIN QUESTIONNAIRE,
2,1607103123948,04/12/2020 17:32:03,1607103123955,0,04/12/2020 17:32:03,27169,8,questionnaire-er13,,8340402,BLIND,2543049,,complete,yrmfwg,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1600x900,1372x752,,Information sheet,4,Meta-first,No,ID,4151242020D
3,1607103124022,04/12/2020 17:32:04,1607103123957,0,04/12/2020 17:32:03,27169,8,questionnaire-er13,,8340402,BLIND,2543049,,complete,yrmfwg,,computer,Desktop or Laptop,Windows 10,Edge 87.0.664.52,1600x900,1372x752,,Information sheet,4,Meta-first,No,END QUESTIONNAIRE,129705
1,1607106936344,04/12/2020 18:35:36,1607106935112,0,04/12/2020 18:35:35,27169,8,questionnaire-er13,,8342683,BLIND,2543632,,complete,agxbje,,computer,Desktop or Laptop,Chromium OS 13421.102.0,Chrome 86.0.4240.199,1366x768,1366x617,,Information sheet,4,Menta-first,No,BEGIN QUESTIONNAIRE,
2,1607107062872,04/12/2020 18:37:42,1607107061588,0,04/12/2020 18:37:41,27169,8,questionnaire-er13,,8342683,BLIND,2543632,,complete,agxbje,,computer,Desktop or Laptop,Chromium OS 13421.102.0,Chrome 86.0.4240.199,1366x768,1366x617,,Information sheet,4,Menta-first,No,ID, 7341242020F
3,1607107062965,04/12/2020 18:37:42,1607107061591,0,04/12/2020 18:37:41,27169,8,questionnaire-er13,,8342683,BLIND,2543632,,complete,agxbje,,computer,Desktop or Laptop,Chromium OS 13421.102.0,Chrome 86.0.4240.199,1366x768,1366x617,,Information sheet,4,Menta-first,No,END QUESTIONNAIRE,126479
1,1607111338574,04/12/2020 19:48:58,1607111338489,0,04/12/2020 19:48:58,27169,8,questionnaire-er13,,8344078,BLIND,2544025,,complete,vvnnna,,computer,Desktop or Laptop,Linux x86_64,Chrome 87.0.4280.66,1575x886,1576x762,,Information sheet,4,Meta-first,No,BEGIN QUESTIONNAIRE,
2,1607111365847,04/12/2020 19:49:25,1607111365751,0,04/12/2020 19:49:25,27169,8,questionnaire-er13,,8344078,BLIND,2544025,,complete,vvnnna,,computer,Desktop or Laptop,Linux x86_64,Chrome 87.0.4280.66,1575x886,1561x762,,Information sheet,4,Meta-first,No,ID,111212020D
