Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-oh6h,Randomise questionnaire elements?,Question Key,Response
1,1604671448595,06/11/2020 14:04:08,1604671448769,0,06/11/2020 14:04:08,12022,42,questionnaire-n1sw,,7630538,BLIND,2260084,,complete,cswfut,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.183,1353x761,1354x622,,welcome 2nd task,3,Menta-first,No,BEGIN QUESTIONNAIRE,
2,1604671450177,06/11/2020 14:04:10,1604671450111,0,06/11/2020 14:04:10,12022,42,questionnaire-n1sw,,7630538,BLIND,2260084,,complete,cswfut,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.183,1353x761,1354x622,,welcome 2nd task,3,Menta-first,No,END QUESTIONNAIRE,1342
1,1604671855017,06/11/2020 14:10:55,1604671854247,1,06/11/2020 15:10:54,12022,42,questionnaire-n1sw,,7630698,BLIND,2260148,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.183,1920x1080,1920x937,,welcome 2nd task,3,Menta-first,No,BEGIN QUESTIONNAIRE,
2,1604671933380,06/11/2020 14:12:13,1604671932641,1,06/11/2020 15:12:12,12022,42,questionnaire-n1sw,,7630698,BLIND,2260148,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.183,1920x1080,1920x937,,welcome 2nd task,3,Menta-first,No,END QUESTIONNAIRE,78394
1,1604672937107,06/11/2020 14:28:57,1604672938344,0,06/11/2020 14:28:58,12022,42,questionnaire-n1sw,,7631162,BLIND,2260154,,complete,hhfrfz,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.183,1366x768,1366x665,,welcome 2nd task,3,Menta-first,No,BEGIN QUESTIONNAIRE,
2,1604672939755,06/11/2020 14:28:59,1604672941010,0,06/11/2020 14:29:01,12022,42,questionnaire-n1sw,,7631162,BLIND,2260154,,complete,hhfrfz,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.183,1366x768,1366x665,,welcome 2nd task,3,Menta-first,No,END QUESTIONNAIRE,2667
1,1604673091111,06/11/2020 14:31:31,1604673093382,1,06/11/2020 15:31:33,12022,42,questionnaire-n1sw,,7631249,BLIND,2260077,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1280x720,1280x616,,welcome 2nd task,3,Menta-first,No,BEGIN QUESTIONNAIRE,
2,1604673092832,06/11/2020 14:31:32,1604673095120,1,06/11/2020 15:31:35,12022,42,questionnaire-n1sw,,7631249,BLIND,2260077,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1280x720,1280x616,,welcome 2nd task,3,Menta-first,No,END QUESTIONNAIRE,1738
1,1604673164467,06/11/2020 14:32:44,1604673165017,-5,06/11/2020 09:32:45,12022,42,questionnaire-n1sw,,7631280,BLIND,2260324,,complete,pjlelz,,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 61.0.3163.100,1280x720,1280x609,,welcome 2nd task,3,Menta-first,No,BEGIN QUESTIONNAIRE,
2,1604673244492,06/11/2020 14:34:04,1604673243501,-5,06/11/2020 09:34:03,12022,42,questionnaire-n1sw,,7631280,BLIND,2260324,,complete,pjlelz,,computer,Desktop or Laptop,Mac OS 10.10.5,Chrome 61.0.3163.100,1280x720,1280x609,,welcome 2nd task,3,Menta-first,No,END QUESTIONNAIRE,78484
