Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-oh6h,Randomise questionnaire elements?,Question Key,Response
1,1604673430580,06/11/2020 14:37:10,1604673429725,0,06/11/2020 14:37:09,12022,42,questionnaire-46na,,7631417,BLIND,2260088,,complete,tsqsoj,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.183,1920x1080,1920x941,,final screen,11,Meta-first,No,BEGIN QUESTIONNAIRE,
2,1604673437707,06/11/2020 14:37:17,1604673436864,0,06/11/2020 14:37:16,12022,42,questionnaire-46na,,7631417,BLIND,2260088,,complete,tsqsoj,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.183,1920x1080,1920x941,,final screen,11,Meta-first,No,response-2,
3,1604673437754,06/11/2020 14:37:17,1604673436865,0,06/11/2020 14:37:16,12022,42,questionnaire-46na,,7631417,BLIND,2260088,,complete,tsqsoj,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.183,1920x1080,1920x941,,final screen,11,Meta-first,No,END QUESTIONNAIRE,7140
1,1604673434582,06/11/2020 14:37:14,1604673433803,0,06/11/2020 14:37:13,12022,42,questionnaire-46na,,7631420,BLIND,2260101,,complete,fhoxfj,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.183,1536x864,1536x722,,final screen,11,Menta-first,No,BEGIN QUESTIONNAIRE,
2,1604673476355,06/11/2020 14:37:56,1604673475620,0,06/11/2020 14:37:55,12022,42,questionnaire-46na,,7631420,BLIND,2260101,,complete,fhoxfj,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.183,1536x864,1536x722,,final screen,11,Menta-first,No,response-2,
3,1604673476450,06/11/2020 14:37:56,1604673475622,0,06/11/2020 14:37:55,12022,42,questionnaire-46na,,7631420,BLIND,2260101,,complete,fhoxfj,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.183,1536x864,1536x722,,final screen,11,Menta-first,No,END QUESTIONNAIRE,41820
1,1604673516256,06/11/2020 14:38:36,1604673515999,1,06/11/2020 15:38:35,12022,42,questionnaire-46na,,7631464,BLIND,2260071,,complete,jxtssm,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.183,1920x1080,1920x1080,,final screen,11,Menta-first,No,BEGIN QUESTIONNAIRE,
2,1604673545181,06/11/2020 14:39:05,1604673544951,1,06/11/2020 15:39:04,12022,42,questionnaire-46na,,7631464,BLIND,2260071,,complete,jxtssm,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.183,1920x1080,1920x975,,final screen,11,Menta-first,No,response-2,
3,1604673545338,06/11/2020 14:39:05,1604673544953,1,06/11/2020 15:39:04,12022,42,questionnaire-46na,,7631464,BLIND,2260071,,complete,jxtssm,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.183,1920x1080,1920x975,,final screen,11,Menta-first,No,END QUESTIONNAIRE,28954
1,1604673560819,06/11/2020 14:39:20,1604673560675,0,06/11/2020 14:39:20,12022,42,questionnaire-46na,,7631492,BLIND,2260072,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.183,1920x1080,1920x1080,,final screen,11,Meta-first,No,BEGIN QUESTIONNAIRE,
1,1604673561288,06/11/2020 14:39:21,1604673560130,0,06/11/2020 14:39:20,12022,42,questionnaire-46na,,7631493,BLIND,2260085,,complete,ljklzk,,computer,Desktop or Laptop,Windows 10,Firefox 82.0,1920x1080,1920x966,,final screen,11,Menta-first,No,BEGIN QUESTIONNAIRE,
2,1604673618574,06/11/2020 14:40:18,1604673617561,0,06/11/2020 14:40:17,12022,42,questionnaire-46na,,7631493,BLIND,2260085,,complete,ljklzk,,computer,Desktop or Laptop,Windows 10,Firefox 82.0,1920x1080,1920x966,,final screen,11,Menta-first,No,response-2,
