Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-oh6h,Randomise questionnaire elements?,Question Key,Response
1,1604670657271,06/11/2020 13:50:57,1604670656960,1,06/11/2020 14:50:56,12022,42,questionnaire-er13,,7630124,BLIND,2260071,,complete,jxtssm,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.183,1920x1080,1920x975,,consent_form,1,Menta-first,No,BEGIN QUESTIONNAIRE,
2,1604670683991,06/11/2020 13:51:23,1604670683729,1,06/11/2020 14:51:23,12022,42,questionnaire-er13,,7630124,BLIND,2260071,,complete,jxtssm,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.183,1920x1080,1903x975,,consent_form,1,Menta-first,No,consent,1
3,1604670684084,06/11/2020 13:51:24,1604670683730,1,06/11/2020 14:51:23,12022,42,questionnaire-er13,,7630124,BLIND,2260071,,complete,jxtssm,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.183,1920x1080,1903x975,,consent_form,1,Menta-first,No,END QUESTIONNAIRE,26770
1,1604670659835,06/11/2020 13:50:59,1604670660297,0,06/11/2020 13:51:00,12022,42,questionnaire-er13,,7630125,BLIND,2260072,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.183,1920x1080,1920x941,,consent_form,1,Meta-first,No,BEGIN QUESTIONNAIRE,
2,1604670666243,06/11/2020 13:51:06,1604670666708,0,06/11/2020 13:51:06,12022,42,questionnaire-er13,,7630125,BLIND,2260072,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.183,1920x1080,1903x941,,consent_form,1,Meta-first,No,consent,1
3,1604670666352,06/11/2020 13:51:06,1604670666710,0,06/11/2020 13:51:06,12022,42,questionnaire-er13,,7630125,BLIND,2260072,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.183,1920x1080,1903x941,,consent_form,1,Meta-first,No,END QUESTIONNAIRE,6413
1,1604670664580,06/11/2020 13:51:04,1604670664075,0,06/11/2020 13:51:04,12022,42,questionnaire-er13,,7630129,BLIND,2260075,,complete,vlglpe,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1536x864,1536x754,,consent_form,1,Meta-first,No,BEGIN QUESTIONNAIRE,
2,1604670693133,06/11/2020 13:51:33,1604670692975,0,06/11/2020 13:51:32,12022,42,questionnaire-er13,,7630129,BLIND,2260075,,complete,vlglpe,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1536x864,1519x754,,consent_form,1,Meta-first,No,consent,1
3,1604670693211,06/11/2020 13:51:33,1604670692979,0,06/11/2020 13:51:32,12022,42,questionnaire-er13,,7630129,BLIND,2260075,,complete,vlglpe,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1536x864,1519x754,,consent_form,1,Meta-first,No,END QUESTIONNAIRE,28904
1,1604670668765,06/11/2020 13:51:08,1604670666656,0,06/11/2020 13:51:06,12022,42,questionnaire-er13,,7630132,BLIND,2260076,,complete,fukuus,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1536x864,1536x722,,consent_form,1,Menta-first,No,BEGIN QUESTIONNAIRE,
2,1604670767756,06/11/2020 13:52:47,1604670765656,0,06/11/2020 13:52:45,12022,42,questionnaire-er13,,7630132,BLIND,2260076,,complete,fukuus,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1536x864,1519x722,,consent_form,1,Menta-first,No,consent,1
3,1604670767863,06/11/2020 13:52:47,1604670765660,0,06/11/2020 13:52:45,12022,42,questionnaire-er13,,7630132,BLIND,2260076,,complete,fukuus,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1536x864,1519x722,,consent_form,1,Menta-first,No,END QUESTIONNAIRE,99004
1,1604670673911,06/11/2020 13:51:13,1604670676177,1,06/11/2020 14:51:16,12022,42,questionnaire-er13,,7630134,BLIND,2260077,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1280x720,1280x616,,consent_form,1,Menta-first,No,BEGIN QUESTIONNAIRE,
2,1604672410077,06/11/2020 14:20:10,1604672412349,1,06/11/2020 15:20:12,12022,42,questionnaire-er13,,7630134,BLIND,2260077,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1280x720,1263x616,,consent_form,1,Menta-first,No,consent,1
3,1604672410202,06/11/2020 14:20:10,1604672412351,1,06/11/2020 15:20:12,12022,42,questionnaire-er13,,7630134,BLIND,2260077,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1280x720,1263x616,,consent_form,1,Menta-first,No,END QUESTIONNAIRE,1736175
1,1604670676622,06/11/2020 13:51:16,1604670676585,1,06/11/2020 14:51:16,12022,42,questionnaire-er13,,7630137,BLIND,2260079,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.183,1344x841,1344x730,,consent_form,1,Meta-first,No,BEGIN QUESTIONNAIRE,
2,1604670704664,06/11/2020 13:51:44,1604670704663,1,06/11/2020 14:51:44,12022,42,questionnaire-er13,,7630137,BLIND,2260079,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.183,1344x841,1327x730,,consent_form,1,Meta-first,No,consent,1
3,1604670704742,06/11/2020 13:51:44,1604670704665,1,06/11/2020 14:51:44,12022,42,questionnaire-er13,,7630137,BLIND,2260079,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.183,1344x841,1327x730,,consent_form,1,Meta-first,No,END QUESTIONNAIRE,28080
1,1604670685320,06/11/2020 13:51:25,1604670685426,1,06/11/2020 14:51:25,12022,42,questionnaire-er13,,7630140,BLIND,2260080,,complete,rdjdnv,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.183,1920x1080,1920x937,,consent_form,1,Meta-first,No,BEGIN QUESTIONNAIRE,
2,1604670698039,06/11/2020 13:51:38,1604670698190,1,06/11/2020 14:51:38,12022,42,questionnaire-er13,,7630140,BLIND,2260080,,complete,rdjdnv,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.183,1920x1080,1903x937,,consent_form,1,Meta-first,No,consent,1
