Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-oh6h,Randomise questionnaire elements?,Question Key,Response
1,1.60E+12,29/10/2020 14:32,1.60E+12,1,29/10/2020 15:32,12022,41,questionnaire-ynxa,,7508280,BLIND,2195898,,complete,spzomu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1920x969,,Demographic variables,12,Menta-first,No,BEGIN QUESTIONNAIRE,
2,1.60E+12,29/10/2020 14:33,1.60E+12,1,29/10/2020 15:33,12022,41,questionnaire-ynxa,,7508280,BLIND,2195898,,complete,spzomu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1920x969,,Demographic variables,12,Menta-first,No,Gender ,Male
3,1.60E+12,29/10/2020 14:33,1.60E+12,1,29/10/2020 15:33,12022,41,questionnaire-ynxa,,7508280,BLIND,2195898,,complete,spzomu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1920x969,,Demographic variables,12,Menta-first,No,Gender -quantised,2
4,1.60E+12,29/10/2020 14:33,1.60E+12,1,29/10/2020 15:33,12022,41,questionnaire-ynxa,,7508280,BLIND,2195898,,complete,spzomu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1920x969,,Demographic variables,12,Menta-first,No,education,High school or equivalent
5,1.60E+12,29/10/2020 14:33,1.60E+12,1,29/10/2020 15:33,12022,41,questionnaire-ynxa,,7508280,BLIND,2195898,,complete,spzomu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1920x969,,Demographic variables,12,Menta-first,No,education-quantised,2
6,1.60E+12,29/10/2020 14:33,1.60E+12,1,29/10/2020 15:33,12022,41,questionnaire-ynxa,,7508280,BLIND,2195898,,complete,spzomu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1920x969,,Demographic variables,12,Menta-first,No,age,18
7,1.60E+12,29/10/2020 14:33,1.60E+12,1,29/10/2020 15:33,12022,41,questionnaire-ynxa,,7508280,BLIND,2195898,,complete,spzomu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1920x969,,Demographic variables,12,Menta-first,No,age-quantised,1
8,1.60E+12,29/10/2020 14:33,1.60E+12,1,29/10/2020 15:33,12022,41,questionnaire-ynxa,,7508280,BLIND,2195898,,complete,spzomu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1920x969,,Demographic variables,12,Menta-first,No,prolific ID,5d4381fa4f91710015d9e978
9,1.60E+12,29/10/2020 14:33,1.60E+12,1,29/10/2020 15:33,12022,41,questionnaire-ynxa,,7508280,BLIND,2195898,,complete,spzomu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1920x969,,Demographic variables,12,Menta-first,No,END QUESTIONNAIRE,28076
1,1.60E+12,29/10/2020 14:33,1.60E+12,-4,29/10/2020 10:33,12022,41,questionnaire-ynxa,,7508301,BLIND,2195912,,live,,,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1536x864,1536x750,,Demographic variables,12,Meta-first,No,BEGIN QUESTIONNAIRE,
