Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-oh6h,Randomise questionnaire elements?,Question Key,Response
1,1603982672082,29/10/2020 14:44:32,1603982672416,0,29/10/2020 14:44:32,12022,41,questionnaire-n1sw,,7508661,BLIND,2195934,,complete,qhpmim,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1280x720,1280x616,,welcome 2nd task,3,Menta-first,No,BEGIN QUESTIONNAIRE,
2,1603982681265,29/10/2020 14:44:41,1603982681637,0,29/10/2020 14:44:41,12022,41,questionnaire-n1sw,,7508661,BLIND,2195934,,complete,qhpmim,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1280x720,1280x616,,welcome 2nd task,3,Menta-first,No,END QUESTIONNAIRE,9221
1,1603982679483,29/10/2020 14:44:39,1603982680810,1,29/10/2020 15:44:40,12022,41,questionnaire-n1sw,,7508665,BLIND,2195898,,complete,spzomu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1920x969,,welcome 2nd task,3,Menta-first,No,BEGIN QUESTIONNAIRE,
2,1603982681349,29/10/2020 14:44:41,1603982682747,1,29/10/2020 15:44:42,12022,41,questionnaire-n1sw,,7508665,BLIND,2195898,,complete,spzomu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1920x969,,welcome 2nd task,3,Menta-first,No,END QUESTIONNAIRE,1937
1,1603982722631,29/10/2020 14:45:22,1603982722141,1,29/10/2020 15:45:22,12022,41,questionnaire-n1sw,,7508684,BLIND,2195910,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1255x706,1256x577,,welcome 2nd task,3,Menta-first,No,BEGIN QUESTIONNAIRE,
2,1603982724399,29/10/2020 14:45:24,1603982723978,1,29/10/2020 15:45:23,12022,41,questionnaire-n1sw,,7508684,BLIND,2195910,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1255x706,1256x577,,welcome 2nd task,3,Menta-first,No,END QUESTIONNAIRE,1838
1,1603982724130,29/10/2020 14:45:24,1603982724052,0,29/10/2020 14:45:24,12022,41,questionnaire-n1sw,,7508685,BLIND,2195918,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.80,1440x900,1440x789,,welcome 2nd task,3,Menta-first,No,BEGIN QUESTIONNAIRE,
2,1603982728932,29/10/2020 14:45:28,1603982728896,0,29/10/2020 14:45:28,12022,41,questionnaire-n1sw,,7508685,BLIND,2195918,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 86.0.4240.80,1440x900,1440x789,,welcome 2nd task,3,Menta-first,No,END QUESTIONNAIRE,4844
1,1603982732236,29/10/2020 14:45:32,1603982732150,0,29/10/2020 14:45:32,12022,41,questionnaire-n1sw,,7508688,BLIND,2195936,,complete,vseigv,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.111,1920x1080,1920x900,,welcome 2nd task,3,Menta-first,No,BEGIN QUESTIONNAIRE,
2,1603982734001,29/10/2020 14:45:34,1603982733945,0,29/10/2020 14:45:33,12022,41,questionnaire-n1sw,,7508688,BLIND,2195936,,complete,vseigv,,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.111,1920x1080,1920x900,,welcome 2nd task,3,Menta-first,No,END QUESTIONNAIRE,1795
