Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-oh6h,Randomise questionnaire elements?,Question Key,Response
1,1.60398E+12,29/10/2020 15:12,1.60398E+12,0,29/10/2020 15:12,12022,41,questionnaire-pu6t,,7509658,BLIND,2195934,,complete,qhpmim,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1280x720,1280x616,,ICAR,3,Menta-first,No,BEGIN QUESTIONNAIRE,
2,1.60398E+12,29/10/2020 15:16,1.60398E+12,0,29/10/2020 15:16,12022,41,questionnaire-pu6t,,7509658,BLIND,2195934,,complete,qhpmim,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1280x720,1263x616,,ICAR,3,Menta-first,No,VR.4-4,5
3,1.60398E+12,29/10/2020 15:16,1.60398E+12,0,29/10/2020 15:16,12022,41,questionnaire-pu6t,,7509658,BLIND,2195934,,complete,qhpmim,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1280x720,1263x616,,ICAR,3,Menta-first,No,VR.16-4,It's impossible to tell
4,1.60398E+12,29/10/2020 15:16,1.60398E+12,0,29/10/2020 15:16,12022,41,questionnaire-pu6t,,7509658,BLIND,2195934,,complete,qhpmim,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1280x720,1263x616,,ICAR,3,Menta-first,No,VR.17-3,47
5,1.60398E+12,29/10/2020 15:16,1.60398E+12,0,29/10/2020 15:16,12022,41,questionnaire-pu6t,,7509658,BLIND,2195934,,complete,qhpmim,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1280x720,1263x616,,ICAR,3,Menta-first,No,VR.19-6,Sunday
6,1.60398E+12,29/10/2020 15:16,1.60398E+12,0,29/10/2020 15:16,12022,41,questionnaire-pu6t,,7509658,BLIND,2195934,,complete,qhpmim,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1280x720,1263x616,,ICAR,3,Menta-first,No,LN.7-6,X
7,1.60398E+12,29/10/2020 15:16,1.60398E+12,0,29/10/2020 15:16,12022,41,questionnaire-pu6t,,7509658,BLIND,2195934,,complete,qhpmim,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1280x720,1263x616,,ICAR,3,Menta-first,No,catch_1-6,X
8,1.60398E+12,29/10/2020 15:16,1.60398E+12,0,29/10/2020 15:16,12022,41,questionnaire-pu6t,,7509658,BLIND,2195934,,complete,qhpmim,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1280x720,1263x616,,ICAR,3,Menta-first,No,LN.33-3,G
9,1.60398E+12,29/10/2020 15:16,1.60398E+12,0,29/10/2020 15:16,12022,41,questionnaire-pu6t,,7509658,BLIND,2195934,,complete,qhpmim,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1280x720,1263x616,,ICAR,3,Menta-first,No,LN.34-4,X
10,1.60398E+12,29/10/2020 15:16,1.60398E+12,0,29/10/2020 15:16,12022,41,questionnaire-pu6t,,7509658,BLIND,2195934,,complete,qhpmim,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1280x720,1263x616,,ICAR,3,Menta-first,No,LN.58-1,J
