Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-oh6h,Randomise questionnaire elements?,Question Key,Response
1,1.60364E+12,25/10/2020 16:00,1.60364E+12,1,25/10/2020 17:00,12022,39,questionnaire-pu6t,,7428462,BLIND,2170839,,complete,rsbybu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1920x947,,ICAR,3,Meta-first,No,BEGIN QUESTIONNAIRE,
2,1.60364E+12,25/10/2020 16:18,1.60364E+12,1,25/10/2020 17:18,12022,39,questionnaire-pu6t,,7428462,BLIND,2170839,,complete,rsbybu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1920x947,,ICAR,3,Meta-first,No,VR.4-4,5
3,1.60364E+12,25/10/2020 16:18,1.60364E+12,1,25/10/2020 17:18,12022,39,questionnaire-pu6t,,7428462,BLIND,2170839,,complete,rsbybu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1920x947,,ICAR,3,Meta-first,No,VR.16-4,It's impossible to tell
4,1.60364E+12,25/10/2020 16:18,1.60364E+12,1,25/10/2020 17:18,12022,39,questionnaire-pu6t,,7428462,BLIND,2170839,,complete,rsbybu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1920x947,,ICAR,3,Meta-first,No,VR.17-3,47
5,1.60364E+12,25/10/2020 16:18,1.60364E+12,1,25/10/2020 17:18,12022,39,questionnaire-pu6t,,7428462,BLIND,2170839,,complete,rsbybu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1920x947,,ICAR,3,Meta-first,No,VR.19-6,Sunday
6,1.60364E+12,25/10/2020 16:18,1.60364E+12,1,25/10/2020 17:18,12022,39,questionnaire-pu6t,,7428462,BLIND,2170839,,complete,rsbybu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1920x947,,ICAR,3,Meta-first,No,LN.7-6,X
7,1.60364E+12,25/10/2020 16:18,1.60364E+12,1,25/10/2020 17:18,12022,39,questionnaire-pu6t,,7428462,BLIND,2170839,,complete,rsbybu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1920x947,,ICAR,3,Meta-first,No,catch_1-6,X
8,1.60364E+12,25/10/2020 16:18,1.60364E+12,1,25/10/2020 17:18,12022,39,questionnaire-pu6t,,7428462,BLIND,2170839,,complete,rsbybu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1920x947,,ICAR,3,Meta-first,No,LN.33-3,G
9,1.60364E+12,25/10/2020 16:18,1.60364E+12,1,25/10/2020 17:18,12022,39,questionnaire-pu6t,,7428462,BLIND,2170839,,complete,rsbybu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1920x947,,ICAR,3,Meta-first,No,LN.34-4,X
10,1.60364E+12,25/10/2020 16:18,1.60364E+12,1,25/10/2020 17:18,12022,39,questionnaire-pu6t,,7428462,BLIND,2170839,,complete,rsbybu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1920x947,,ICAR,3,Meta-first,No,LN.58-4,N
11,1.60364E+12,25/10/2020 16:18,1.60364E+12,1,25/10/2020 17:18,12022,39,questionnaire-pu6t,,7428462,BLIND,2170839,,complete,rsbybu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1920x947,,ICAR,3,Meta-first,No,MX.45-5,E
12,1.60364E+12,25/10/2020 16:18,1.60364E+12,1,25/10/2020 17:18,12022,39,questionnaire-pu6t,,7428462,BLIND,2170839,,complete,rsbybu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1920x947,,ICAR,3,Meta-first,No,MX.46-2,B
13,1.60364E+12,25/10/2020 16:18,1.60364E+12,1,25/10/2020 17:18,12022,39,questionnaire-pu6t,,7428462,BLIND,2170839,,complete,rsbybu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1920x947,,ICAR,3,Meta-first,No,MX.47-2,B
14,1.60364E+12,25/10/2020 16:18,1.60364E+12,1,25/10/2020 17:18,12022,39,questionnaire-pu6t,,7428462,BLIND,2170839,,complete,rsbybu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1920x947,,ICAR,3,Meta-first,No,MX.55-4,D
15,1.60364E+12,25/10/2020 16:18,1.60364E+12,1,25/10/2020 17:18,12022,39,questionnaire-pu6t,,7428462,BLIND,2170839,,complete,rsbybu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1920x947,,ICAR,3,Meta-first,No,R3D.3-3,C
16,1.60364E+12,25/10/2020 16:18,1.60364E+12,1,25/10/2020 17:18,12022,39,questionnaire-pu6t,,7428462,BLIND,2170839,,complete,rsbybu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1920x947,,ICAR,3,Meta-first,No,R3D.4-2,B
17,1.60364E+12,25/10/2020 16:18,1.60364E+12,1,25/10/2020 17:18,12022,39,questionnaire-pu6t,,7428462,BLIND,2170839,,complete,rsbybu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1920x947,,ICAR,3,Meta-first,No,R3D.6-6,F
18,1.60364E+12,25/10/2020 16:18,1.60364E+12,1,25/10/2020 17:18,12022,39,questionnaire-pu6t,,7428462,BLIND,2170839,,complete,rsbybu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1920x947,,ICAR,3,Meta-first,No,R3D.8-4,D
19,1.60364E+12,25/10/2020 16:18,1.60364E+12,1,25/10/2020 17:18,12022,39,questionnaire-pu6t,,7428462,BLIND,2170839,,complete,rsbybu,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1920x947,,ICAR,3,Meta-first,No,END QUESTIONNAIRE,1077896
1,1.60364E+12,25/10/2020 16:02,1.60364E+12,0,25/10/2020 16:02,12022,39,questionnaire-pu6t,,7428514,BLIND,2170846,,complete,chwfuj,,computer,Desktop or Laptop,Windows 10,Firefox 82.0,1920x1080,1920x978,,ICAR,3,Menta-first,No,BEGIN QUESTIONNAIRE,
2,1.60364E+12,25/10/2020 16:13,1.60364E+12,0,25/10/2020 16:13,12022,39,questionnaire-pu6t,,7428514,BLIND,2170846,,complete,chwfuj,,computer,Desktop or Laptop,Windows 10,Firefox 82.0,1920x1080,1920x978,,ICAR,3,Menta-first,No,VR.4-4,5
3,1.60364E+12,25/10/2020 16:13,1.60364E+12,0,25/10/2020 16:13,12022,39,questionnaire-pu6t,,7428514,BLIND,2170846,,complete,chwfuj,,computer,Desktop or Laptop,Windows 10,Firefox 82.0,1920x1080,1920x978,,ICAR,3,Menta-first,No,VR.16-4,It's impossible to tell
