Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-oh6h,Randomise questionnaire elements?,Question Key,Response
1,1.60364E+12,25/10/2020 16:47,1.60364E+12,1,25/10/2020 17:47,12022,39,questionnaire-ynxa,,7429075,BLIND,2171145,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x754,,Demographic variables,12,Menta-first,No,BEGIN QUESTIONNAIRE,
2,1.60364E+12,25/10/2020 16:48,1.60364E+12,1,25/10/2020 17:48,12022,39,questionnaire-ynxa,,7429075,BLIND,2171145,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x754,,Demographic variables,12,Menta-first,No,Gender ,Male
3,1.60364E+12,25/10/2020 16:48,1.60364E+12,1,25/10/2020 17:48,12022,39,questionnaire-ynxa,,7429075,BLIND,2171145,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x754,,Demographic variables,12,Menta-first,No,Gender -quantised,2
4,1.60364E+12,25/10/2020 16:48,1.60364E+12,1,25/10/2020 17:48,12022,39,questionnaire-ynxa,,7429075,BLIND,2171145,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x754,,Demographic variables,12,Menta-first,No,education,High school or equivalent
5,1.60364E+12,25/10/2020 16:48,1.60364E+12,1,25/10/2020 17:48,12022,39,questionnaire-ynxa,,7429075,BLIND,2171145,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x754,,Demographic variables,12,Menta-first,No,education-quantised,2
6,1.60364E+12,25/10/2020 16:48,1.60364E+12,1,25/10/2020 17:48,12022,39,questionnaire-ynxa,,7429075,BLIND,2171145,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x754,,Demographic variables,12,Menta-first,No,age,25
7,1.60364E+12,25/10/2020 16:48,1.60364E+12,1,25/10/2020 17:48,12022,39,questionnaire-ynxa,,7429075,BLIND,2171145,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x754,,Demographic variables,12,Menta-first,No,age-quantised,8
8,1.60364E+12,25/10/2020 16:48,1.60364E+12,1,25/10/2020 17:48,12022,39,questionnaire-ynxa,,7429075,BLIND,2171145,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x754,,Demographic variables,12,Menta-first,No,prolific ID,5de52f36a91be34a4ea35c71
9,1.60364E+12,25/10/2020 16:48,1.60364E+12,1,25/10/2020 17:48,12022,39,questionnaire-ynxa,,7429075,BLIND,2171145,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1536x864,1536x754,,Demographic variables,12,Menta-first,No,END QUESTIONNAIRE,31091
1,1.60371E+12,26/10/2020 10:08,1.60371E+12,0,26/10/2020 10:09,12022,39,questionnaire-ynxa,,7435606,BLIND,2173337,,complete,ntjtcq,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1920x969,,Demographic variables,12,Menta-first,No,BEGIN QUESTIONNAIRE,
2,1.60371E+12,26/10/2020 10:11,1.60371E+12,0,26/10/2020 10:11,12022,39,questionnaire-ynxa,,7435606,BLIND,2173337,,complete,ntjtcq,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.111,1920x1080,1920x969,,Demographic variables,12,Menta-first,No,Gender ,Female
