Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-oh6h,Randomise questionnaire elements?,Question Key,Response
1,1.60485E+12,08/11/2020 14:36,1.60485E+12,1,08/11/2020 15:36,12022,43,questionnaire-46na,,7649673,BLIND,2267396,,complete,gqjxza,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.183,2560x1440,2560x1329,,final screen,11,Meta-first,No,BEGIN QUESTIONNAIRE,
2,1.60485E+12,08/11/2020 14:37,1.60485E+12,1,08/11/2020 15:37,12022,43,questionnaire-46na,,7649673,BLIND,2267396,,complete,gqjxza,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.183,2560x1440,2560x1329,,final screen,11,Meta-first,No,response-2,
3,1.60485E+12,08/11/2020 14:37,1.60485E+12,1,08/11/2020 15:37,12022,43,questionnaire-46na,,7649673,BLIND,2267396,,complete,gqjxza,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.183,2560x1440,2560x1329,,final screen,11,Meta-first,No,END QUESTIONNAIRE,35786
1,1.60485E+12,08/11/2020 15:19,1.60485E+12,1,08/11/2020 16:19,12022,43,questionnaire-46na,,7649997,BLIND,2267479,,complete,yaxoxx,,computer,Desktop or Laptop,Linux x86_64,Chrome 86.0.4240.183,1536x864,1536x736,,final screen,11,Menta-first,No,BEGIN QUESTIONNAIRE,
2,1.60485E+12,08/11/2020 15:20,1.60485E+12,1,08/11/2020 16:20,12022,43,questionnaire-46na,,7649997,BLIND,2267479,,complete,yaxoxx,,computer,Desktop or Laptop,Linux x86_64,Chrome 86.0.4240.183,1536x864,1536x736,,final screen,11,Menta-first,No,response-2,best of luck for your research
3,1.60485E+12,08/11/2020 15:20,1.60485E+12,1,08/11/2020 16:20,12022,43,questionnaire-46na,,7649997,BLIND,2267479,,complete,yaxoxx,,computer,Desktop or Laptop,Linux x86_64,Chrome 86.0.4240.183,1536x864,1536x736,,final screen,11,Menta-first,No,END QUESTIONNAIRE,32977
1,1.60492E+12,09/11/2020 10:14,1.60492E+12,1,09/11/2020 11:14,12022,43,questionnaire-46na,,7664812,BLIND,2270540,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.183,1536x864,1229x578,,final screen,11,Meta-first,No,BEGIN QUESTIONNAIRE,
1,1.60492E+12,09/11/2020 10:21,1.60492E+12,-5,09/11/2020 05:21,12022,43,questionnaire-46na,,7664971,BLIND,2270549,,complete,zxmoxk,,computer,Desktop or Laptop,Windows 8.1,Firefox 82.0,1600x900,1600x756,,final screen,11,Menta-first,No,BEGIN QUESTIONNAIRE,
2,1.60492E+12,09/11/2020 10:22,1.60492E+12,-5,09/11/2020 05:22,12022,43,questionnaire-46na,,7664971,BLIND,2270549,,complete,zxmoxk,,computer,Desktop or Laptop,Windows 8.1,Firefox 82.0,1600x900,1600x756,,final screen,11,Menta-first,No,response-2,I just could not process the cubes in the last few questions at all. My brain felt too exhausted to make any sense of the task and my eyes kept jumping around. I'm sorry I had to choose H for all of them. 
3,1.60492E+12,09/11/2020 10:22,1.60492E+12,-5,09/11/2020 05:22,12022,43,questionnaire-46na,,7664971,BLIND,2270549,,complete,zxmoxk,,computer,Desktop or Laptop,Windows 8.1,Firefox 82.0,1600x900,1600x756,,final screen,11,Menta-first,No,END QUESTIONNAIRE,83455
1,1.60492E+12,09/11/2020 10:31,1.60492E+12,1,09/11/2020 11:31,12022,43,questionnaire-46na,,7665199,BLIND,2270551,,complete,gzmmdw,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.183,1920x1080,1920x937,,final screen,11,Meta-first,No,BEGIN QUESTIONNAIRE,
2,1.60492E+12,09/11/2020 10:32,1.60492E+12,1,09/11/2020 11:32,12022,43,questionnaire-46na,,7665199,BLIND,2270551,,complete,gzmmdw,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.183,1920x1080,1920x937,,final screen,11,Meta-first,No,response-2,
3,1.60492E+12,09/11/2020 10:32,1.60492E+12,1,09/11/2020 11:32,12022,43,questionnaire-46na,,7665199,BLIND,2270551,,complete,gzmmdw,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.183,1920x1080,1920x937,,final screen,11,Meta-first,No,END QUESTIONNAIRE,57098
1,1.60492E+12,09/11/2020 10:32,1.60492E+12,1,09/11/2020 11:32,12022,43,questionnaire-46na,,7665244,BLIND,2270552,,complete,vlbsiq,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.183,1600x900,1600x767,,final screen,11,Menta-first,No,BEGIN QUESTIONNAIRE,
